timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1688364233834,193,Create_tickets,200,OK,Update_ticket_by_Id 12-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,193,0,0
1688364234028,204,Update_ticket_by_ID-TC_AM_A_87-Verify update tickets by ID when ticket ID is invalid,200,OK,Update_ticket_by_Id 12-1,text,false,Test failed: code expected to match /400/,329,366,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/821,204,0,0
1688364234237,200,Get_ticket,200,OK,Update_ticket_by_Id 12-1,text,true,,467,249,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/821,200,0,0
1688364234438,204,Delete_ticket,200,OK,Update_ticket_by_Id 12-1,text,true,,329,271,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/821,204,0,0
1688364234643,164,Create_tickets,200,OK,Update_ticket_by_Id 12-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,164,0,0
1688364234808,168,Update_ticket_by_ID-TC_AM_A_88-Verify update tickets by ID with unregister ticket ID ,200,OK,Update_ticket_by_Id 12-1,text,false,Test failed: code expected to match /400/,329,366,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/822,168,0,0
1688364234982,172,Get_ticket,200,OK,Update_ticket_by_Id 12-1,text,true,,467,249,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/822,172,0,0
1688364235155,157,Delete_ticket,200,OK,Update_ticket_by_Id 12-1,text,true,,329,271,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/822,157,0,0
1688364235314,251,Create_tickets,200,OK,Update_ticket_by_Id 12-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,251,0,0
1688364235566,164,Update_ticket_by_ID-TC_AM_A_89-Verify update tickets by ID when accept key value is invalid in request payload ,406,Not Acceptable,Update_ticket_by_Id 12-1,,true,JSON payloads match and regular expressions match,228,364,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/823,164,0,0
1688364235735,238,Create_tickets,200,OK,Update_ticket_by_Id 12-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,238,0,0
1688364235974,203,Update_ticket_by_ID-TC_AM_A_90-Verify update tickets by ID when Content-type key value is invalid in request payload ,415,Unsupported Media Type,Update_ticket_by_Id 12-1,,true,JSON payloads match and regular expressions match,281,364,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/824,203,0,0
1688364236180,408,Get_all_tickets-TC_AM_A_97-Verify get all ticket with all valid input ,200,OK,Get_all_tickets 13-1,text,true,,1133,269,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets?pageNumber=1&pageSize=4,408,0,202
1688364236588,203,Get_all_tickets-TC_AM_A_98-Verify get all ticket with unregister tenantID value,404,Not Found,Get_all_tickets 13-1,text,true,,372,263,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets?pageNumber=2&pageSize=2,203,0,0
1688364236792,126,Get_all_tickets-TC_AM_A_99-Verify get all ticket with null tenantID value,404,Not Found,Get_all_tickets 13-1,text,true,,362,253,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets?pageNumber=1&pageSize=2,126,0,0
1688364236918,181,Get_all_tickets-TC_AM_A_100-Verify get all ticket with missing tenantID field,404,Not Found,Get_all_tickets 13-1,text,true,,362,253,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets?pageNumber=1&pageSize=2,181,0,0
1688364237099,205,"Get_all_tickets-TC_AM_A_101-Verify get all ticket with invalid page number in request param (Use non-numeric value ex: abc, negative number ex: -1,-2 etc )",400,Bad Request,Get_all_tickets 13-1,text,true,,346,270,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets?pageNumber=-2&pageSize=3,205,0,0
1688364237305,139,"Get_all_tickets-TC_AM_A_102-Verify get all ticket with invalid page size in request param (Use non-numeric value ex: xyz, negative number ex: -1,-2 etc )",400,Bad Request,Get_all_tickets 13-1,text,true,,344,270,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets?pageNumber=1&pageSize=-2,139,0,0
1688364237445,121,"Get_all_tickets-TC_AM_A_103-Verify get all ticket with minimum page number and page size in request param (Ex: 1,1)",200,OK,Get_all_tickets 13-1,text,true,,764,269,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets?pageNumber=1&pageSize=1,121,0,0
1688364237599,320,Create_tickets,200,OK,Delete_tickets_by_Id 14-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,320,0,117
1688364237919,168,Delete_ticket-TC_AM_A_91-Verify delete tickets by ID with all valid input,200,OK,Delete_tickets_by_Id 14-1,text,true,JSON payloads match and regular expressions match,329,271,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/825,168,0,0
1688364238132,124,Get_ticket,404,Not Found,Delete_tickets_by_Id 14-1,text,true,,333,223,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/825,124,0,0
1688364238257,274,Create_tickets,200,OK,Delete_tickets_by_Id 14-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,274,0,111
1688364238532,189,Delete_ticket-TC_AM_A_92-Verify delete tickets by ID with invalid ticket ID ,200,OK,Delete_tickets_by_Id 14-1,text,false,Value of key 'message' in the first JSON payload which is 'Ticket deleted Successfully.' does not match the regular expression in the second JSON payload which is 'please provide a valid ticketId',329,271,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/826,189,0,0
1688364238726,218,Get_ticket,404,Not Found,Delete_tickets_by_Id 14-1,text,true,,333,223,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/826,218,0,0
1688364238945,366,Create_tickets,200,OK,Delete_tickets_by_Id 14-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,366,0,202
1688364239311,178,Delete_ticket-TC_AM_A_93-Verify delete tickets by ID with unregister ticket ID ,200,OK,Delete_tickets_by_Id 14-1,text,false,Value of key 'message' in the first JSON payload which is 'Ticket deleted Successfully.' does not match the regular expression in the second JSON payload which is 'Ticket ID not found',329,271,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/827,178,0,0
1688364239494,132,Get_ticket,404,Not Found,Delete_tickets_by_Id 14-1,text,true,,333,223,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/827,132,0,0
1688364239627,340,Create_tickets,200,OK,Delete_tickets_by_Id 14-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,340,0,110
1688364239967,204,Delete_ticket-TC_AM_A_94-Verify delete tickets by ID with unregister tenant ID ,404,Not Found,Delete_tickets_by_Id 14-1,text,true,JSON payloads match and regular expressions match,372,265,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/828,204,0,0
1688364240176,301,Create_tickets,200,OK,Delete_tickets_by_Id 14-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,300,0,123
1688364240477,117,Delete_ticket-TC_AM_A_95-Verify delete tickets by ID when tenant ID field is missing in request header ,404,Not Found,Delete_tickets_by_Id 14-1,text,true,JSON payloads match and regular expressions match,362,255,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/829,116,0,0
1688364240598,291,Create_tickets,200,OK,Delete_tickets_by_Id 14-1,text,true,,526,344,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets,291,0,128
1688364240889,204,Delete_ticket-TC_AM_A_96-Verify delete tickets by ID when accept key value is invalid in request headers ,406,Not Acceptable,Delete_tickets_by_Id 14-1,,true,JSON payloads match and regular expressions match,228,269,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/tickets/830,204,0,0
1688364241101,342,Upload file-TC_AM_A_43-Verify upload file response with all valid input,200,OK,TnC_upload 15-1,text,true,JSON payloads match and regular expressions match,336,863,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/upload,342,0,196
1688364241463,106,Download file ,200,OK,TnC_upload 15-1,text,true,,656,233,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/download/T&C.html,106,0,0
1688364241570,240,Upload file-TC_AM_A_44-Verify upload file response by sending other than .html file in payload ,400,Bad Request,TnC_upload 15-1,text,true,JSON payloads match and regular expressions match,344,747,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/upload,240,0,0
1688364241815,150,Upload file-TC_AM_A_44-Verify upload file response by sending other than .html file in payload ,400,Bad Request,TnC_upload 15-1,text,true,JSON payloads match and regular expressions match,344,774,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/upload,150,0,0
1688364241970,1272,Upload file-TC_AM_A_44-Verify upload file response by sending other than .html file in payload ,400,Bad Request,TnC_upload 15-1,text,true,JSON payloads match and regular expressions match,344,99808,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/upload,1272,0,0
1688364243245,170,Upload file-TC_AM_A_44-Verify upload file response by sending other than .html file in payload ,400,Bad Request,TnC_upload 15-1,text,true,JSON payloads match and regular expressions match,344,7208,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/upload,170,0,0
1688364243419,234,Upload file-TC_AM_A_44-Verify upload file response by sending other than .html file in payload ,400,Bad Request,TnC_upload 15-1,text,true,JSON payloads match and regular expressions match,344,774,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/upload,234,0,0
1688364243655,0,Upload file-TC_AM_A_45-Verify upload file response by sending blank file in request payload ,Non HTTP response code: org.apache.http.ParseException,Non HTTP response message: Invalid content type: ,TnC_upload 15-1,text,false,Test failed: code expected to match /400/,1062,0,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/upload,0,0,0
1688364243657,110,Upload file-TC_AM_A_46-Verify upload file response by sending unregister X-TANANTID in request header,404,Not Found,TnC_upload 15-1,text,true,JSON payloads match and regular expressions match,372,845,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/upload,110,0,0
1688364243770,395,Upload file,200,OK,TnC_download 16-1,text,true,,336,825,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/upload,395,0,190
1688364244170,200,Download file-TC_AM_A_47-Verify download file response with all valid input,200,OK,TnC_download 16-1,text,true,,656,207,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/download/T&C.html,200,0,0
1688364244370,139,Upload file,200,OK,TnC_download 16-1,text,true,,336,837,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/upload,139,0,0
1688364244512,142,Download file-TC_AM_A_48-Verify that requested file exist by inspecting the response body and headers ,200,OK,TnC_download 16-1,text,true,,656,207,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/download/T&C.html,141,0,0
1688364244654,138,Upload file,200,OK,TnC_download 16-1,text,true,,336,840,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/upload,138,0,0
1688364244793,191,Download file-TC_AM_A_49-Verify download file response with invalid file name ,400,Bad Request,TnC_download 16-1,text,true,,323,206,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/download/tnc.txt,191,0,0
1688364244984,205,Upload file,200,OK,TnC_download 16-1,text,true,,336,840,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/upload,205,0,0
1688364245192,201,Download file-TC_AM_A_50-Verify download file response with unregister X-TANANTID in request header,404,Not Found,TnC_download 16-1,text,true,,416,201,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/download/T&C.html,201,0,0
1688364245394,205,Upload file,200,OK,TnC_download 16-1,text,true,,336,828,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/upload,205,0,0
1688364245602,137,Download file-TC_AM_A_51-Verify download file response with invalid file name ,400,Bad Request,TnC_download 16-1,text,true,,367,209,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/download/sample.log,137,0,0
1688364245740,165,Upload file,200,OK,TnC_download 16-1,text,true,,336,819,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/upload,165,0,0
1688364245907,129,Download file-TC_AM_A_52-Verify download file response content with uploaded file content ,200,OK,TnC_download 16-1,text,true,,656,207,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/download/T&C.html,129,0,0
1688364246037,148,Upload file,200,OK,TnC_download 16-1,text,true,,336,843,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/upload,148,0,0
1688364246189,229,Download file-TC_AM_A_53-Verify download file response with missing X-TANANTID in request header,404,Not Found,TnC_download 16-1,text,true,,406,191,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/download/T&C.html,229,0,0
1688364246419,204,Upload file,200,OK,TnC_download 16-1,text,true,,336,837,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/tnc/upload,204,0,0
1688364246721,1039,Upload logs-TC_AM_A_103-Verify upload logs with all valid inputs ,200,OK,Mobile_logs_upload 17-1,text,true,JSON payloads match and regular expressions match,336,99795,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/logs/upload,1039,0,127
1688364247782,363,Download logs,200,OK,Mobile_logs_upload 17-1,text,true,,99608,210,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/logs/download/sample.log,105,0,0
1688364248146,121,Upload logs-TC_AM_A_104-Verify upload log response by sending other than .log file in payload ,400,Bad Request,Mobile_logs_upload 17-1,text,true,JSON payloads match and regular expressions match,344,728,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/logs/upload,121,0,0
1688364248272,105,Upload logs-TC_AM_A_104-Verify upload log response by sending other than .log file in payload ,400,Bad Request,Mobile_logs_upload 17-1,text,true,JSON payloads match and regular expressions match,344,728,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/logs/upload,105,0,0
1688364248381,118,Upload logs-TC_AM_A_104-Verify upload log response by sending other than .log file in payload ,400,Bad Request,Mobile_logs_upload 17-1,text,true,JSON payloads match and regular expressions match,344,835,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/logs/upload,118,0,0
1688364248505,166,Upload logs-TC_AM_A_104-Verify upload log response by sending other than .log file in payload ,400,Bad Request,Mobile_logs_upload 17-1,text,true,JSON payloads match and regular expressions match,344,7177,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/logs/upload,166,0,0
1688364248675,200,Upload logs-TC_AM_A_104-Verify upload log response by sending other than .log file in payload ,400,Bad Request,Mobile_logs_upload 17-1,text,true,JSON payloads match and regular expressions match,344,752,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/logs/upload,200,0,0
1688364248877,605,Upload logs-TC_AM_A_106-Verify upload log response by sending unregister X-TANENTID in request header,404,Not Found,Mobile_logs_upload 17-1,text,true,JSON payloads match and regular expressions match,372,99771,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/logs/upload,605,0,0
1688364249486,564,Upload logs-TC_AM_A_107-Verify upload log response when X-TANENTID field is missing in request header,404,Not Found,Mobile_logs_upload 17-1,text,true,JSON payloads match and regular expressions match,362,99773,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/logs/upload,564,0,0
1688364250057,833,Upload logs,200,OK,Mobile_logs_download 18-1,text,true,,336,99789,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/logs/upload,833,0,100
1688364250894,403,Download logs-TC_AM_A_112-Verify download log response with all valid input,200,OK,Mobile_logs_download 18-1,text,true,,99608,210,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/logs/download/sample.log,135,0,0
1688364251297,594,Upload logs,200,OK,Mobile_logs_download 18-1,text,true,,336,99798,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/logs/upload,594,0,0
1688364251894,264,Download logs-TC_AM_A_113-Verify that requested file exist by inspecting the response body and headers ,200,OK,Mobile_logs_download 18-1,text,true,,99608,210,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/logs/download/sample.log,106,0,0
1688364252158,856,Upload logs,200,OK,Mobile_logs_download 18-1,text,true,,336,99783,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/logs/upload,856,0,0
1688364253015,104,Download logs-TC_AM_A_114-Verify download log response with invalid file name ,400,Bad Request,Mobile_logs_download 18-1,text,true,,325,207,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/logs/download/tnc.txt,104,0,0
1688364253120,457,Upload logs,200,OK,Mobile_logs_download 18-1,text,true,,336,99801,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/logs/upload,457,0,0
1688364253581,109,Download logs-TC_AM_A_115-Verify download log response with unregister X-TANENTID in request header,404,Not Found,Mobile_logs_download 18-1,text,true,,416,204,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/logs/download/sample.log,109,0,0
1688364253691,494,Upload logs,200,OK,Mobile_logs_download 18-1,text,true,,336,99798,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/logs/upload,487,0,0
1688364254187,469,Download logs-TC_AM_A_116-Verify download log response content with uploaded file content ,200,OK,Mobile_logs_download 18-1,text,true,,99608,210,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/logs/download/sample.log,114,0,0
1688364254657,513,Upload logs,200,OK,Mobile_logs_download 18-1,text,true,,336,99801,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/logs/upload,513,0,0
1688364255173,219,Upload privacy policies-TC_AM_A_117-Verify upload privacy policies file response with all valid input,200,OK,Privacy_policies_upload  19-1,text,true,JSON payloads match and regular expressions match,336,1139,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/upload,219,0,102
1688364255414,220,Download privacy policies,200,OK,Privacy_policies_upload  19-1,text,true,,922,255,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/download/PrivacyPolicy.html,220,0,0
1688364255635,116,Upload privacy policies-TC_AM_A_118-Verify upload privacy policies file response by sending other than .html file in payload ,400,Bad Request,Privacy_policies_upload  19-1,text,true,JSON payloads match and regular expressions match,344,774,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/upload,116,0,0
1688364255755,105,Upload privacy policies-TC_AM_A_119-Verify upload privacy policies file response by sending other than .html file in payload ,400,Bad Request,Privacy_policies_upload  19-1,text,true,JSON payloads match and regular expressions match,344,774,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/upload,105,0,0
1688364255864,157,Upload privacy policies-TC_AM_A_120-Verify upload privacy policies file response by sending other than .html file in payload ,400,Bad Request,Privacy_policies_upload  19-1,text,true,JSON payloads match and regular expressions match,344,7232,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/upload,157,0,0
1688364256026,108,Upload privacy policies-TC_AM_A_121-Verify upload privacy policies file response by sending other than .html file in payload ,400,Bad Request,Privacy_policies_upload  19-1,text,true,JSON payloads match and regular expressions match,344,765,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/upload,108,0,0
1688364256138,213,Upload privacy policies-TC_AM_A_118-Verify upload privacy policies file response by sending unregister X-TANANTID in request header,404,Not Found,Privacy_policies_upload  19-1,text,true,JSON payloads match and regular expressions match,372,1133,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/upload,213,0,0
1688364256355,201,Upload privacy policies-TC_AM_A_119-Verify upload privacy policies file response when X-TANANTID field is not present in request header,404,Not Found,Privacy_policies_upload  19-1,text,true,JSON payloads match and regular expressions match,362,1132,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/upload,200,0,0
1688364256561,149,Upload privacy policies-TC_AM_A_120-Verify upload privacy policies file response when invalid accept header in request header,406,Not Acceptable,Privacy_policies_upload  19-1,,true,JSON payloads match and regular expressions match,227,1143,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/upload,149,0,0
1688364256726,341,Upload poilicies,200,OK,Privacy_policies_download 20-1,text,true,,336,1154,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/upload,341,0,121
1688364257072,200,Download policies-TC_AM_A_124-Verify download privacy policies file with all valid input,200,OK,Privacy_policies_download 20-1,text,true,,922,229,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/download/PrivacyPolicy.html,200,0,0
1688364257272,152,Upload poilicies,200,OK,Privacy_policies_download 20-1,text,true,,336,1142,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/upload,152,0,0
1688364257427,152,Download policies-TC_AM_A_125-Verify download privacy policies file with invalid file name ,400,Bad Request,Privacy_policies_download 20-1,text,true,,326,218,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/download/tnc.png,152,0,0
1688364257579,138,Upload poilicies,200,OK,Privacy_policies_download 20-1,text,true,,336,1139,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/upload,138,0,0
1688364257720,166,Download policies-TC_AM_A_125-Verify download privacy policies file with invalid file name ,400,Bad Request,Privacy_policies_download 20-1,text,true,,326,218,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/download/tnc.txt,166,0,0
1688364257887,143,Upload poilicies,200,OK,Privacy_policies_download 20-1,text,true,,336,1160,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/upload,143,0,0
1688364258032,125,Download policies-TC_AM_A_125-Verify download privacy policies file with invalid file name ,400,Bad Request,Privacy_policies_download 20-1,text,true,,370,220,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/download/Data.xlsx,125,0,0
1688364258157,242,Upload poilicies,200,OK,Privacy_policies_download 20-1,text,true,,336,1145,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/upload,242,0,0
1688364258401,128,Download policies-TC_AM_A_125-Verify download privacy policies file with invalid file name ,400,Bad Request,Privacy_policies_download 20-1,text,true,,370,218,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/download/app.pdf,127,0,0
1688364258529,162,Upload poilicies,200,OK,Privacy_policies_download 20-1,text,true,,336,1133,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/upload,162,0,0
1688364258697,117,Download policies-TC_AM_A_126-Verify download privacy policies file response with unregister X-TANANTID in request header,404,Not Found,Privacy_policies_download 20-1,text,true,,416,223,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/download/PrivacyPolicy.html,117,0,0
1688364258815,197,Upload poilicies,200,OK,Privacy_policies_download 20-1,text,true,,336,1130,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/upload,197,0,0
1688364259017,143,Download policies-TC_AM_A_127-Verify download privacy policies file content with uploaded file content ,200,OK,Privacy_policies_download 20-1,text,true,,922,229,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/download/PrivacyPolicy.html,143,0,0
1688364259160,139,Upload poilicies,200,OK,Privacy_policies_download 20-1,text,true,,336,1133,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/upload,139,0,0
1688364259301,118,Download policies-TC_AM_A_128-Verify download privacy policies file with missing X-TANANTID in request header,404,Not Found,Privacy_policies_download 20-1,text,true,,406,213,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/download/PrivacyPolicy.html,118,0,0
1688364259420,138,Upload poilicies,200,OK,Privacy_policies_download 20-1,text,true,,336,1145,1,1,http://app-management.impressicocrm.com:32295/am/api/v1/files/privacyPolicies/upload,138,0,0
